Stepper Pin: 14
1073495788
1073495328
    F_CPU=240000000
    TICKS_PER_S=16000000


 _____  ___  ___  __  __          
(  _  )/ __)/ __)(  \/  )        
 )(_)( \__ \\__ \ )    (      
(_____)(___/(___/(_/\/\_)  ____ 
/ __)  /__\  (  )(  )/ __)( ___) 
\__ \ /(__)\  )(__)(( (__  )__)
(___/(__)(__)(______)\___)(____) 
 Firmware v1.1


-- CONNECTING TO WIFI --
--     PLEASE WAIT    --

.

-- WiFi connected! --


-- Connected to WebSocket server! --


Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...
2048.02, 2025.76, 32.00
2071.90, 2026.11, 32.00
2061.39, 2026.46, 32.00
2034.04, 2026.80, 32.00
2060.70, 2027.14, 32.00
2077.37, 2027.48, 32.00
2065.04, 2027.82, 32.00
2073.90, 2028.15, 32.00
2058.69, 2028.48, 32.00
2044.77, 2028.80, 32.00
2060.08, 2029.12, 32.00
2074.01, 2029.44, 32.00
2076.40, 2029.76, 32.00
2076.14, 2030.07, 32.00
2056.61, 2030.38, 32.00
2062.36, 2030.68, 32.00
2079.34, 2030.99, 32.00
2061.53, 2031.29, 32.00
2058.25, 2031.59, 32.00
2047.03, 2031.88, 32.00
2045.80, 2032.17, 32.00
2067.78, 2032.46, 32.00
2074.38, 2032.75, 32.00
2067.64, 2033.03, 32.00
2069.06, 2033.31, 32.00
2064.11, 2033.59, 32.00
2052.11, 2033.87, 32.00
2068.91, 2034.14, 32.00
2042.29, 2034.41, 32.00
2054.53, 2034.68, 32.00
2063.55, 2034.94, 32.00
2057.26, 2035.20, 32.00
2062.83, 2035.46, 32.00
2067.88, 2035.72, 32.00
2059.39, 2035.97, 32.00
2071.14, 2036.23, 32.00
2045.41, 2036.48, 32.00
2053.34, 2036.72, 32.00
2080.23, 2036.97, 32.00
2058.82, 2037.21, 32.00
2076.18, 2037.45, 32.00
2066.62, 2037.69, 32.00
2062.66, 2037.92, 32.00
2051.77, 2038.16, 32.00
2082.98, 2038.39, 32.00
2065.70, 2038.62, 32.00
2052.37, 2038.84, 32.00
2063.74, 2039.07, 32.00
2067.37, 2039.29, 32.00
2077.24, 2039.51, 32.00
2053.72, 2039.73, 32.00
2054.77, 2039.95, 32.00
2071.98, 2040.16, 32.00
2058.00, 2040.37, 32.00
2052.30, 2040.58, 32.00
2071.73, 2040.79, 32.00
2071.77, 2041.00, 32.00
2066.08, 2041.20, 32.00
2054.31, 2041.41, 32.00
2072.03, 2041.61, 32.00
2051.60, 2041.81, 32.00
2067.46, 2042.00, 32.00
2055.75, 2042.20, 32.00
2049.97, 2042.39, 32.00
2069.60, 2042.58, 32.00
2049.96, 2042.77, 32.00
2061.60, 2042.96, 32.00
2066.06, 2043.15, 32.00
2047.11, 2043.33, 32.00
2074.81, 2043.52, 32.00
2079.28, 2043.70, 32.00
2069.93, 2043.88, 32.00
2070.99, 2044.05, 32.00
2054.50, 2044.23, 32.00
2059.85, 2044.41, 32.00
2046.68, 2044.58, 32.00
2067.87, 2044.75, 32.00
2057.89, 2044.92, 32.00
2041.79, 2045.09, 32.00
2058.28, 2045.25, 32.00
2058.83, 2045.42, 32.00
2055.68, 2045.58, 32.00
2061.97, 2045.74, 32.00
2066.10, 2045.90, 32.00
2067.11, 2046.06, 32.00
2045.21, 2046.22, 32.00
2046.52, 2046.37, 32.00
2063.15, 2046.52, 32.00
2081.72, 2046.67, 32.00
2080.57, 2046.82, 32.00
2078.96, 2046.97, 32.00
2063.10, 2047.12, 32.00
2050.51, 2047.27, 32.00
2050.45, 2047.41, 32.00
2065.85, 2047.55, 32.00
2062.38, 2047.69, 32.00
2055.54, 2047.83, 32.00
2045.25, 2047.97, 32.00
2057.13, 2048.11, 32.00
2040.91, 2048.25, 32.00
2063.79, 2048.38, 32.00
2063.58, 2048.51, 32.00
2082.56, 2048.64, 32.00
2074.86, 2048.77, 32.00
2046.99, 2048.90, 32.00
2049.90, 2049.03, 32.00
2055.69, 2049.16, 32.00
2057.47, 2049.28, 32.00
2071.45, 2049.40, 32.00
2058.44, 2049.53, 32.00
2053.84, 2049.65, 32.00
2057.98, 2049.77, 32.00
2052.60, 2049.88, 32.00
2067.46, 2050.00, 32.00
2065.25, 2050.12, 32.00
2071.62, 2050.23, 32.00
2064.56, 2050.34, 32.00
2062.86, 2050.45, 32.00
2056.79, 2050.57, 32.00
2060.78, 2050.67, 32.00
2064.38, 2050.78, 32.00
2073.44, 2050.89, 32.00
2046.24, 2051.00, 32.00
2062.12, 2051.10, 32.00
2048.91, 2051.21, 32.00
2085.49, 2051.31, 32.00
2060.95, 2051.41, 32.00
2079.69, 2051.51, 32.00
2066.37, 2051.61, 32.00
2047.74, 2051.71, 32.00
2080.57, 2051.81, 32.00
2064.26, 2051.90, 32.00
2041.73, 2052.00, 32.00
2055.87, 2052.10, 32.00
2061.39, 2052.19, 32.00
2066.44, 2052.28, 32.00
2058.44, 2052.38, 32.00
2056.94, 2052.47, 32.00
2065.19, 2052.56, 32.00
2051.92, 2052.65, 32.00
2066.99, 2052.74, 32.00
2059.90, 2052.82, 32.00
2061.69, 2052.91, 32.00
2063.57, 2053.00, 32.00
2061.06, 2053.08, 32.00
2069.71, 2053.17, 32.00
2064.37, 2053.25, 32.00
2072.04, 2053.33, 32.00
2069.60, 2053.42, 32.00
2061.76, 2053.50, 32.00
2066.38, 2053.58, 32.00
2061.84, 2053.66, 32.00
2054.88, 2053.74, 32.00
2069.69, 2053.82, 32.00
2048.37, 2053.89, 32.00
2067.34, 2053.97, 32.00
2079.93, 2054.05, 32.00
2070.69, 2054.12, 32.00
2069.47, 2054.20, 32.00
2048.15, 2054.27, 32.00
2045.71, 2054.35, 32.00
2055.47, 2054.42, 32.00
2054.95, 2054.49, 32.00
2059.59, 2054.57, 32.00
2064.56, 2054.64, 32.00
2075.96, 2054.71, 32.00
2062.60, 2054.78, 32.00
2069.36, 2054.85, 32.00
2056.74, 2054.92, 32.00
2057.47, 2054.98, 32.00
2055.05, 2055.05, 32.00
2056.10, 2055.12, 32.00
2043.11, 2055.19, 32.00
2057.71, 2055.25, 32.00
2053.07, 2055.32, 32.00
2062.31, 2055.38, 32.00
2068.83, 2055.44, 32.00
2070.88, 2055.50, 32.00
2078.09, 2055.57, 32.00
2063.51, 2055.63, 32.00
2072.15, 2055.69, 32.00
2067.42, 2055.75, 32.00
2055.24, 2055.81, 32.00
2064.52, 2055.87, 32.00
2070.45, 2055.93, 32.00
2062.15, 2055.98, 32.00
2056.61, 2056.04, 32.00
2047.56, 2056.10, 32.00
2051.66, 2056.16, 32.00
2055.07, 2056.21, 32.00
2077.31, 2056.27, 32.00
2061.53, 2056.32, 32.00
2047.95, 2056.38, 32.00
2058.30, 2056.43, 32.00
2049.63, 2056.48, 32.00
2073.76, 2056.54, 32.00
2043.98, 2056.59, 32.00
2033.50, 2056.64, 32.00
2064.15, 2056.69, 32.00
2039.22, 2056.74, 32.00
2060.82, 2056.79, 32.00
